变量名,text,chip,subAttrs,__version
默认值,“”,<>,<>,
ID,text,chip,subAttrs,__version
101,强力输出令人胆寒,<{suitID=1;num=2};{suitID=2;num=2};{suitID=3;num=2}>,<1;7;11;18;24>,
102,秒回血，超强补给,<{suitID=4;num=4};{suitID=5;num=2}>,<9;16;28;22>,
103,多回合多出手,<{suitID=7;num=2};{suitID=8;num=2};{suitID=9;num=2}>,<90;24;15;13>,
104,防御+码，密不透风,<{suitID=6;num=4};{suitID=5;num=2}>,<>,
1001,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=8;num=2}>,,
1002,4狼行者+2攻击,<{suitID=3;num=4};{suitID=2;num=2}>,,
1003,4狼行者+2生命攻击,<{suitID=3;num=4};{suitID=7;num=2}>,,
1004,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=7;num=2}>,,
1005,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=9;num=2}>,,
1006,4狼行者+2生命攻击,<{suitID=4;num=4};{suitID=8;num=2}>,,
1007,4狼行者+2攻击,<{suitID=3;num=4};{suitID=1;num=2}>,,
1008,4龟甲+2生命攻击,<{suitID=4;num=4};{suitID=7;num=2}>,,
1009,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=9;num=2}>,,
1010,4狼行者+2攻击,<{suitID=3;num=4};{suitID=3;num=2}>,,
1011,4蛙刺+2攻击,<{suitID=7;num=4};{suitID=2;num=2}>,,
1012,4拳盾+生命攻击,<{suitID=5;num=4};{suitID=8;num=2}>,,
1013,4蛇灵+2生命攻击,<{suitID=6;num=4};{suitID=8;num=2}>,,
1014,4拳盾+2生命,<{suitID=5;num=4};{suitID=5;num=2}>,,
1015,4超能+2生命,<{suitID=7;num=4};{suitID=5;num=2}>,,
1016,4献祭+2生命,<{suitID=1;num=4};{suitID=4;num=2}>,,
1017,4拳盾+2生命,<{suitID=5;num=4};{suitID=5;num=2}>,,
1018,4超能+2生命,<{suitID=3;num=4};{suitID=5;num=2}>,,
1019,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=7;num=2}>,,
1020,4蛙刺+2攻击,<{suitID=2;num=4};{suitID=2;num=2}>,,
1021,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=7;num=2}>,,
1022,4狼行者+2攻击,<{suitID=3;num=4};{suitID=3;num=2}>,,
1023,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=7;num=2}>,,
1024,4拳盾+2生命,<{suitID=5;num=4};{suitID=4;num=2}>,,
1025,4拳盾+2生命,<{suitID=5;num=4};{suitID=6;num=2}>,,
1026,4拳盾+2攻击,<{suitID=5;num=4};{suitID=3;num=2}>,,
1027,4超能＋2生命攻击,<{suitID=7;num=4};{suitID=7;num=2}>,,
1028,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=8;num=2}>,,
1029,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=9;num=2}>,,
1030,4龟甲+2生命,<{suitID=4;num=4};{suitID=5;num=2}>,,
1031,4拳盾+2生命,<{suitID=5;num=4};{suitID=6;num=2}>,,
1032,4狼行者+2攻击,<{suitID=3;num=4};{suitID=1;num=2}>,,
1033,4龟甲+2生命,<{suitID=4;num=4};{suitID=6;num=2}>,,
1034,4拳盾+2生命,<{suitID=5;num=4};{suitID=4;num=2}>,,
1035,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=9;num=2}>,,
1036,4超能+2生命,<{suitID=3;num=4};{suitID=6;num=2}>,,
1037,4狼行者+2生命攻击,<{suitID=3;num=4};{suitID=7;num=2}>,,
1038,4蛇灵+2生命攻击,<{suitID=6;num=4};{suitID=8;num=2}>,,
1039,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=8;num=2}>,,
1040,4狼行者+2生命攻击,<{suitID=3;num=4};{suitID=9;num=2}>,,
1041,4狼行者+2生命攻击,<{suitID=3;num=4};{suitID=7;num=2}>,,
1042,4狼行者+2生命攻击,<{suitID=3;num=4};{suitID=8;num=2}>,,
1043,4狼行者+2生命攻击,<{suitID=3;num=4};{suitID=9;num=2}>,,
1044,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=8;num=2}>,,
1045,4蛙刺+2生命攻击,<{suitID=7;num=4};{suitID=9;num=2}>,,
1046,4蛇灵+2生命攻击,<{suitID=6;num=4};{suitID=9;num=2}>,,
1047,4狼行者+2攻击,<{suitID=4;num=4};{suitID=3;num=2}>,,
1048,4蛙刺+2攻击,<{suitID=7;num=4};{suitID=1;num=2}>,,
1049,4拳盾+2生命,<{suitID=5;num=4};{suitID=6;num=2}>,,
1050,4狼行者+2攻击,<{suitID=4;num=4};{suitID=2;num=2}>,,
1051,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=9;num=2}>,,
1052,4拳盾+2生命,<{suitID=5;num=4};{suitID=4;num=2}>,,
1053,4狼行者+2攻击,<{suitID=4;num=4};{suitID=1;num=2}>,,
1054,4拳盾+2生命,<{suitID=5;num=4};{suitID=5;num=2}>,,
1055,4拳盾+2生命坟击,<{suitID=5;num=4};{suitID=7;num=2}>,,
1056,4拳盾2+生命,<{suitID=5;num=4};{suitID=5;num=2}>,,
1057,4蛇灵+2生命,<{suitID=6;num=4};{suitID=6;num=2}>,,
1058,4龟甲+2生命,<{suitID=2;num=4};{suitID=6;num=2}>,,
1059,4狼行者+2攻击,<{suitID=4;num=4};{suitID=3;num=2}>,,
1060,4拳盾+2生命坟击,<{suitID=5;num=4};{suitID=8;num=2}>,,
1061,4狼行者+2生命攻击,<{suitID=4;num=4};{suitID=7;num=2}>,,
1062,4狼行者+2攻击,<{suitID=4;num=4};{suitID=1;num=2}>,,
1063,4狼行者+2生命攻击,<{suitID=4;num=4};{suitID=9;num=2}>,,
