变量名,costItemMap1,costItemMap2,costItemMap3,costItemMap4,costItemMap5,costItemMap6,costItemMap7,costItemMap8,costItemMap9,costItemMap10,costItemMap11,costItemMap12,costItemMap13,costItemMap14,costItemMap15,costItemMap16,costItemMap17,costItemMap18,costItemMap19,costItemMap20,__version
默认值,{},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{},
ID,costItemMap1,costItemMap2,costItemMap3,costItemMap4,costItemMap5,costItemMap6,costItemMap7,costItemMap8,costItemMap9,costItemMap10,costItemMap11,costItemMap12,costItemMap13,costItemMap14,costItemMap15,costItemMap16,costItemMap17,costItemMap18,costItemMap19,costItemMap20,__version
0,{111=80;coin10=80;gold=80000},{111=120;coin10=120;gold=120000},{111=120;coin10=120;gold=120000},{111=160;coin10=160;gold=160000},{111=160;coin10=160;gold=160000},{111=80;coin2=80;gold=80000},{111=120;coin2=120;gold=120000},{111=120;coin2=120;gold=120000},{111=160;coin2=160;gold=160000},{111=160;coin2=160;gold=160000},{111=80;coin1=80;gold=80000},{111=120;coin1=120;gold=120000},{111=120;coin1=120;gold=120000},{111=160;coin1=160;gold=160000},{111=160;coin1=160;gold=160000},{111=80;coin6=80;gold=80000},{111=120;coin6=120;gold=120000},{111=120;coin6=120;gold=120000},{111=160;coin6=160;gold=160000},{111=160;coin6=160;gold=160000},
1,{111=80;coin10=80;gold=80000},{111=120;coin10=120;gold=120000},{111=120;coin10=120;gold=120000},{111=160;coin10=160;gold=160000},{111=160;coin10=160;gold=160000},{111=80;coin2=80;gold=80000},{111=120;coin2=120;gold=120000},{111=120;coin2=120;gold=120000},{111=160;coin2=160;gold=160000},{111=160;coin2=160;gold=160000},{111=80;coin1=80;gold=80000},{111=120;coin1=120;gold=120000},{111=120;coin1=120;gold=120000},{111=160;coin1=160;gold=160000},{111=160;coin1=160;gold=160000},{111=80;coin6=80;gold=80000},{111=120;coin6=120;gold=120000},{111=120;coin6=120;gold=120000},{111=160;coin6=160;gold=160000},{111=160;coin6=160;gold=160000},
2,{111=80;coin10=80;gold=80000},{111=120;coin10=120;gold=120000},{111=120;coin10=120;gold=120000},{111=160;coin10=160;gold=160000},{111=160;coin10=160;gold=160000},{111=80;coin2=80;gold=80000},{111=120;coin2=120;gold=120000},{111=120;coin2=120;gold=120000},{111=160;coin2=160;gold=160000},{111=160;coin2=160;gold=160000},{111=80;coin1=80;gold=80000},{111=120;coin1=120;gold=120000},{111=120;coin1=120;gold=120000},{111=160;coin1=160;gold=160000},{111=160;coin1=160;gold=160000},{111=80;coin6=80;gold=80000},{111=120;coin6=120;gold=120000},{111=120;coin6=120;gold=120000},{111=160;coin6=160;gold=160000},{111=160;coin6=160;gold=160000},
3,{111=80;coin10=80;gold=80000},{111=120;coin10=120;gold=120000},{111=120;coin10=120;gold=120000},{111=160;coin10=160;gold=160000},{111=160;coin10=160;gold=160000},{111=80;coin2=80;gold=80000},{111=120;coin2=120;gold=120000},{111=120;coin2=120;gold=120000},{111=160;coin2=160;gold=160000},{111=160;coin2=160;gold=160000},{111=80;coin1=80;gold=80000},{111=120;coin1=120;gold=120000},{111=120;coin1=120;gold=120000},{111=160;coin1=160;gold=160000},{111=160;coin1=160;gold=160000},{111=80;coin6=80;gold=80000},{111=120;coin6=120;gold=120000},{111=120;coin6=120;gold=120000},{111=160;coin6=160;gold=160000},{111=160;coin6=160;gold=160000},
4,{111=80;coin10=80;gold=80000},{111=120;coin10=120;gold=120000},{111=120;coin10=120;gold=120000},{111=160;coin10=160;gold=160000},{111=160;coin10=160;gold=160000},{111=80;coin2=80;gold=80000},{111=120;coin2=120;gold=120000},{111=120;coin2=120;gold=120000},{111=160;coin2=160;gold=160000},{111=160;coin2=160;gold=160000},{111=80;coin1=80;gold=80000},{111=120;coin1=120;gold=120000},{111=120;coin1=120;gold=120000},{111=160;coin1=160;gold=160000},{111=160;coin1=160;gold=160000},{111=80;coin6=80;gold=80000},{111=120;coin6=120;gold=120000},{111=120;coin6=120;gold=120000},{111=160;coin6=160;gold=160000},{111=160;coin6=160;gold=160000},
5,{111=84;coin10=120;gold=120000},{111=126;coin10=180;gold=180000},{111=126;coin10=180;gold=180000},{111=168;coin10=240;gold=240000},{111=168;coin10=240;gold=240000},{111=84;coin2=120;gold=120000},{111=126;coin2=180;gold=180000},{111=126;coin2=180;gold=180000},{111=168;coin2=240;gold=240000},{111=168;coin2=240;gold=240000},{111=84;coin1=120;gold=120000},{111=126;coin1=180;gold=180000},{111=126;coin1=180;gold=180000},{111=168;coin1=240;gold=240000},{111=168;coin1=240;gold=240000},{111=84;coin6=120;gold=120000},{111=126;coin6=180;gold=180000},{111=126;coin6=180;gold=180000},{111=168;coin6=240;gold=240000},{111=168;coin6=240;gold=240000},
6,{111=84;coin10=120;gold=120000},{111=126;coin10=180;gold=180000},{111=126;coin10=180;gold=180000},{111=168;coin10=240;gold=240000},{111=168;coin10=240;gold=240000},{111=84;coin2=120;gold=120000},{111=126;coin2=180;gold=180000},{111=126;coin2=180;gold=180000},{111=168;coin2=240;gold=240000},{111=168;coin2=240;gold=240000},{111=84;coin1=120;gold=120000},{111=126;coin1=180;gold=180000},{111=126;coin1=180;gold=180000},{111=168;coin1=240;gold=240000},{111=168;coin1=240;gold=240000},{111=84;coin6=120;gold=120000},{111=126;coin6=180;gold=180000},{111=126;coin6=180;gold=180000},{111=168;coin6=240;gold=240000},{111=168;coin6=240;gold=240000},
7,{111=84;coin10=120;gold=120000},{111=126;coin10=180;gold=180000},{111=126;coin10=180;gold=180000},{111=168;coin10=240;gold=240000},{111=168;coin10=240;gold=240000},{111=84;coin2=120;gold=120000},{111=126;coin2=180;gold=180000},{111=126;coin2=180;gold=180000},{111=168;coin2=240;gold=240000},{111=168;coin2=240;gold=240000},{111=84;coin1=120;gold=120000},{111=126;coin1=180;gold=180000},{111=126;coin1=180;gold=180000},{111=168;coin1=240;gold=240000},{111=168;coin1=240;gold=240000},{111=84;coin6=120;gold=120000},{111=126;coin6=180;gold=180000},{111=126;coin6=180;gold=180000},{111=168;coin6=240;gold=240000},{111=168;coin6=240;gold=240000},
8,{111=84;coin10=120;gold=120000},{111=126;coin10=180;gold=180000},{111=126;coin10=180;gold=180000},{111=168;coin10=240;gold=240000},{111=168;coin10=240;gold=240000},{111=84;coin2=120;gold=120000},{111=126;coin2=180;gold=180000},{111=126;coin2=180;gold=180000},{111=168;coin2=240;gold=240000},{111=168;coin2=240;gold=240000},{111=84;coin1=120;gold=120000},{111=126;coin1=180;gold=180000},{111=126;coin1=180;gold=180000},{111=168;coin1=240;gold=240000},{111=168;coin1=240;gold=240000},{111=84;coin6=120;gold=120000},{111=126;coin6=180;gold=180000},{111=126;coin6=180;gold=180000},{111=168;coin6=240;gold=240000},{111=168;coin6=240;gold=240000},
9,{111=84;coin10=120;gold=120000},{111=126;coin10=180;gold=180000},{111=126;coin10=180;gold=180000},{111=168;coin10=240;gold=240000},{111=168;coin10=240;gold=240000},{111=84;coin2=120;gold=120000},{111=126;coin2=180;gold=180000},{111=126;coin2=180;gold=180000},{111=168;coin2=240;gold=240000},{111=168;coin2=240;gold=240000},{111=84;coin1=120;gold=120000},{111=126;coin1=180;gold=180000},{111=126;coin1=180;gold=180000},{111=168;coin1=240;gold=240000},{111=168;coin1=240;gold=240000},{111=84;coin6=120;gold=120000},{111=126;coin6=180;gold=180000},{111=126;coin6=180;gold=180000},{111=168;coin6=240;gold=240000},{111=168;coin6=240;gold=240000},
10,{111=88;coin10=160;gold=160000},{111=132;coin10=240;gold=240000},{111=132;coin10=240;gold=240000},{111=176;coin10=320;gold=320000},{111=176;coin10=320;gold=320000},{111=88;coin2=160;gold=160000},{111=132;coin2=240;gold=240000},{111=132;coin2=240;gold=240000},{111=176;coin2=320;gold=320000},{111=176;coin2=320;gold=320000},{111=88;coin1=160;gold=160000},{111=132;coin1=240;gold=240000},{111=132;coin1=240;gold=240000},{111=176;coin1=320;gold=320000},{111=176;coin1=320;gold=320000},{111=88;coin6=160;gold=160000},{111=132;coin6=240;gold=240000},{111=132;coin6=240;gold=240000},{111=176;coin6=320;gold=320000},{111=176;coin6=320;gold=320000},
11,{111=88;coin10=160;gold=160000},{111=132;coin10=240;gold=240000},{111=132;coin10=240;gold=240000},{111=176;coin10=320;gold=320000},{111=176;coin10=320;gold=320000},{111=88;coin2=160;gold=160000},{111=132;coin2=240;gold=240000},{111=132;coin2=240;gold=240000},{111=176;coin2=320;gold=320000},{111=176;coin2=320;gold=320000},{111=88;coin1=160;gold=160000},{111=132;coin1=240;gold=240000},{111=132;coin1=240;gold=240000},{111=176;coin1=320;gold=320000},{111=176;coin1=320;gold=320000},{111=88;coin6=160;gold=160000},{111=132;coin6=240;gold=240000},{111=132;coin6=240;gold=240000},{111=176;coin6=320;gold=320000},{111=176;coin6=320;gold=320000},
